wav_filename,wav_filesize,duration
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_168.wav,162956,5.091
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_53.wav,225996,7.061
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_361.wav,67564,2.11
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_168.wav,144684,4.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_103.wav,183724,5.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_172.wav,205452,6.419
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_37.wav,169964,5.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_171.wav,160364,5.01
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_222.wav,196812,6.149
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_173.wav,168684,5.27
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_207.wav,324876,10.151
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_437.wav,150156,4.691
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_133.wav,177004,5.53
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_93.wav,249004,7.78
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_310.wav,88044,2.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_250.wav,150092,4.689
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_109.wav,78444,2.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_285.wav,187212,5.849
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_200.wav,165804,5.18
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_110.wav,272044,8.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_2.wav,175404,5.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_142.wav,200396,6.261
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_170.wav,73964,2.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_206.wav,195564,6.11
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_94.wav,191724,5.99
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_111.wav,157164,4.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_257.wav,181804,5.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_61.wav,167436,5.231
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_316.wav,94124,2.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_385.wav,208044,6.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_3.wav,95116,2.971
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_283.wav,226892,7.089
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_196.wav,235276,7.351
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_202.wav,190124,5.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_35.wav,224044,7.0
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_256.wav,185676,5.801
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_75.wav,250604,7.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_51.wav,181484,5.67
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_79.wav,317164,9.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_68.wav,215084,6.72
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_178.wav,254124,7.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_249.wav,187276,5.851
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_138.wav,206444,6.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_103.wav,205164,6.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_80.wav,277452,8.669
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_46.wav,184044,5.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_13.wav,343116,10.721
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_73.wav,75532,2.359
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_157.wav,249644,7.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_39.wav,199692,6.239
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_141.wav,237804,7.43
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_249.wav,218604,6.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_203.wav,153644,4.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_214.wav,240684,7.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_258.wav,178924,5.59
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_24.wav,190732,5.959
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_195.wav,185324,5.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_50.wav,194604,6.08
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_59.wav,227916,7.121
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_90.wav,208716,6.521
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_33.wav,81964,2.56
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_42.wav,265964,8.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_195.wav,243244,7.6
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_372.wav,216684,6.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_109.wav,302764,9.46
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_267.wav,175724,5.49
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_246.wav,111404,3.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_1.wav,39436,1.231
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_340.wav,168364,5.26
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_204.wav,184044,5.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_320.wav,177356,5.541
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_169.wav,282252,8.819
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_107.wav,242284,7.57
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_44.wav,211884,6.62
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_442.wav,186924,5.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_166.wav,94764,2.96
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_65.wav,246444,7.7
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_165.wav,235564,7.36
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_468.wav,137324,4.29
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_217.wav,178924,5.59
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_82.wav,220844,6.9
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_201.wav,156876,4.901
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_362.wav,151372,4.729
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_176.wav,184684,5.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_100.wav,187244,5.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_36.wav,193964,6.06
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_130.wav,211244,6.6
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_201.wav,268524,8.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_212.wav,182124,5.69
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_242.wav,268844,8.4
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_130.wav,169644,5.3
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_90.wav,101484,3.17
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_320.wav,216972,6.779
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_45.wav,160396,5.011
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_94.wav,192364,6.01
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_384.wav,176044,5.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_208.wav,239404,7.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_108.wav,92844,2.9
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_48.wav,231340,7.228
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_129.wav,386284,12.07
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_75.wav,204172,6.379
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_227.wav,135116,4.221
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_89.wav,250284,7.82
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_45.wav,216684,6.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_109.wav,278124,8.69
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_212.wav,240684,7.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_159.wav,204524,6.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_140.wav,240044,7.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_142.wav,149804,4.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_232.wav,225676,7.051
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_232.wav,181164,5.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_1.wav,205164,6.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_263.wav,227564,7.11
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_96.wav,308204,9.63
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_309.wav,177004,5.53
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_263.wav,140844,4.4
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_135.wav,223084,6.97
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_205.wav,111724,3.49
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_74.wav,196556,6.141
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_19.wav,174444,5.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_205.wav,262732,8.209
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_196.wav,72364,2.26
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_363.wav,168044,5.25
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_116.wav,144364,4.51
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_71.wav,272044,8.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_32.wav,283852,8.869
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_62.wav,217644,6.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_111.wav,149484,4.67
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_282.wav,209004,6.53
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_61.wav,236492,7.389
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_224.wav,219596,6.861
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_215.wav,182764,5.71
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_44.wav,281324,8.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_271.wav,187884,5.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_37.wav,202924,6.34
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_67.wav,186604,5.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_233.wav,285516,8.921
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_172.wav,193004,6.03
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_190.wav,354284,11.07
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_156.wav,160044,5.0
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_282.wav,199436,6.231
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_37.wav,209644,6.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_270.wav,226572,7.079
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_82.wav,207404,6.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_11.wav,274924,8.59
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_291.wav,119404,3.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_113.wav,327404,10.23
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_463.wav,175084,5.47
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_171.wav,213164,6.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_1.wav,85132,2.659
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_121.wav,218924,6.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_108.wav,113964,3.56
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_220.wav,128684,4.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_232.wav,269164,8.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_223.wav,213484,6.67
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_29.wav,57292,1.789
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_81.wav,198444,6.2
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_62.wav,294764,9.21
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_22.wav,178892,5.589
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_91.wav,172204,5.38
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_241.wav,154284,4.82
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_42.wav,168652,5.269
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_226.wav,217324,6.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_96.wav,93164,2.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_103.wav,236524,7.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_120.wav,185932,5.809
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_236.wav,183116,5.721
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_266.wav,189164,5.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_96.wav,142764,4.46
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_221.wav,217324,6.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_283.wav,260524,8.14
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_305.wav,216044,6.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_235.wav,209964,6.56
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_247.wav,178604,5.58
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_307.wav,59244,1.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_358.wav,191084,5.97
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_147.wav,226924,7.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_373.wav,198444,6.2
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_340.wav,53836,1.681
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_38.wav,270796,8.461
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_337.wav,71724,2.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_60.wav,262156,8.191
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_301.wav,175724,5.49
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_345.wav,201324,6.29
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_104.wav,230732,7.209
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_181.wav,219884,6.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_204.wav,348812,10.899
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_229.wav,283884,8.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_197.wav,145612,4.549
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_245.wav,245164,7.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_125.wav,51564,1.61
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_147.wav,128364,4.01
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_237.wav,46476,1.451
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_280.wav,148236,4.631
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_30.wav,183724,5.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_48.wav,146252,4.569
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_225.wav,80364,2.51
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_128.wav,179244,5.6
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_30.wav,261484,8.17
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_189.wav,209644,6.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_240.wav,95084,2.97
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_366.wav,181484,5.67
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_219.wav,201964,6.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_287.wav,266604,8.33
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_416.wav,172204,5.38
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_223.wav,72716,2.271
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_75.wav,125804,3.93
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_119.wav,137964,4.31
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_422.wav,223724,6.99
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_207.wav,309484,9.67
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_35.wav,141484,4.42
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_199.wav,210892,6.589
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_124.wav,215372,6.729
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_212.wav,143116,4.471
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_133.wav,62124,1.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_208.wav,135116,4.221
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_24.wav,263084,8.22
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_152.wav,183372,5.729
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_233.wav,150764,4.71
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_134.wav,193292,6.039
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_46.wav,245164,7.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_261.wav,207084,6.47
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_288.wav,231404,7.23
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_271.wav,244556,7.641
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_52.wav,169676,5.301
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_200.wav,202636,6.331
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_162.wav,138892,4.339
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_284.wav,194316,6.071
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_6.wav,176364,5.51
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_20.wav,240044,7.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_26.wav,165804,5.18
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_226.wav,297004,9.28
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_15.wav,102156,3.191
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_30.wav,225964,7.06
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_234.wav,193324,6.04
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_363.wav,89964,2.81
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_127.wav,215084,6.72
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_32.wav,165484,5.17
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_136.wav,217644,6.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_22.wav,108524,3.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_172.wav,315564,9.86
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_133.wav,208332,6.509
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_154.wav,185036,5.781
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_227.wav,227564,7.11
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_107.wav,166764,5.21
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_360.wav,181164,5.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_63.wav,254732,7.959
